지점,지점명,일시,시정(10m)
114,원주,2022-04-18 13:00,1273
114,원주,2022-04-18 14:00,1572
114,원주,2022-04-18 15:00,1278
114,원주,2022-04-18 16:00,1115
114,원주,2022-04-18 17:00,1489
114,원주,2022-04-18 18:00,1642
114,원주,2022-04-18 19:00,1975
114,원주,2022-04-18 20:00,1975
114,원주,2022-04-18 21:00,1979
114,원주,2022-04-18 22:00,1976
114,원주,2022-04-18 23:00,2000
114,원주,2022-04-19 00:00,2000
114,원주,2022-04-19 01:00,2000
114,원주,2022-04-19 02:00,2000
114,원주,2022-04-19 03:00,1955
114,원주,2022-04-19 04:00,1380
114,원주,2022-04-19 05:00,1327
114,원주,2022-04-19 06:00,1363
114,원주,2022-04-19 07:00,1332
114,원주,2022-04-19 08:00,1594
114,원주,2022-04-19 09:00,1394
114,원주,2022-04-19 10:00,1079
114,원주,2022-04-19 11:00,1006
114,원주,2022-04-19 12:00,918
114,원주,2022-04-19 13:00,1246
114,원주,2022-04-19 14:00,1434
114,원주,2022-04-19 15:00,950
114,원주,2022-04-19 16:00,1102
114,원주,2022-04-19 17:00,1518
114,원주,2022-04-19 18:00,1495
114,원주,2022-04-19 19:00,1601
114,원주,2022-04-19 20:00,1380
114,원주,2022-04-19 21:00,1292
114,원주,2022-04-19 22:00,1020
114,원주,2022-04-19 23:00,1092
114,원주,2022-04-20 00:00,1216
114,원주,2022-04-20 01:00,1158
114,원주,2022-04-20 02:00,1310
114,원주,2022-04-20 03:00,1107
114,원주,2022-04-20 04:00,796
114,원주,2022-04-20 05:00,646
114,원주,2022-04-20 06:00,657
114,원주,2022-04-20 07:00,673
114,원주,2022-04-20 08:00,786
114,원주,2022-04-20 09:00,903
114,원주,2022-04-20 10:00,899
114,원주,2022-04-20 11:00,1049
114,원주,2022-04-20 12:00,1368
114,원주,2022-04-20 13:00,1679
114,원주,2022-04-20 14:00,1719
114,원주,2022-04-20 15:00,1711
114,원주,2022-04-20 16:00,1778
114,원주,2022-04-20 17:00,1647
114,원주,2022-04-20 18:00,1593
114,원주,2022-04-20 19:00,1644
114,원주,2022-04-20 20:00,1635
114,원주,2022-04-20 21:00,1590
114,원주,2022-04-20 22:00,1348
114,원주,2022-04-20 23:00,1382
114,원주,2022-04-21 00:00,973
114,원주,2022-04-21 01:00,1086
114,원주,2022-04-21 02:00,1045
114,원주,2022-04-21 03:00,928
114,원주,2022-04-21 04:00,780
114,원주,2022-04-21 05:00,864
114,원주,2022-04-21 06:00,808
114,원주,2022-04-21 07:00,785
114,원주,2022-04-21 08:00,706
114,원주,2022-04-21 09:00,716
114,원주,2022-04-21 10:00,908
114,원주,2022-04-21 11:00,1455
114,원주,2022-04-21 12:00,1623
114,원주,2022-04-21 13:00,1692
114,원주,2022-04-21 14:00,1900
114,원주,2022-04-21 15:00,1500
114,원주,2022-04-21 16:00,1273
114,원주,2022-04-21 17:00,1665
114,원주,2022-04-21 18:00,1834
114,원주,2022-04-21 19:00,2000
114,원주,2022-04-21 20:00,1998
114,원주,2022-04-21 21:00,1942
114,원주,2022-04-21 22:00,1830
114,원주,2022-04-21 23:00,1799
114,원주,2022-04-22 00:00,1663
114,원주,2022-04-22 01:00,1623
114,원주,2022-04-22 02:00,1698
114,원주,2022-04-22 03:00,1752
114,원주,2022-04-22 04:00,1950
114,원주,2022-04-22 05:00,1885
114,원주,2022-04-22 06:00,1830
114,원주,2022-04-22 07:00,1927
114,원주,2022-04-22 08:00,1954
114,원주,2022-04-22 09:00,1891
114,원주,2022-04-22 10:00,1681
114,원주,2022-04-22 11:00,1625
114,원주,2022-04-22 12:00,1258
114,원주,2022-04-22 13:00,1387
114,원주,2022-04-22 14:00,1211
114,원주,2022-04-22 15:00,1053
114,원주,2022-04-22 16:00,885
114,원주,2022-04-22 17:00,928
114,원주,2022-04-22 18:00,833
114,원주,2022-04-22 19:00,689
114,원주,2022-04-22 20:00,567
114,원주,2022-04-22 21:00,452
114,원주,2022-04-22 22:00,513
114,원주,2022-04-22 23:00,551
114,원주,2022-04-23 00:00,589
114,원주,2022-04-23 01:00,657
114,원주,2022-04-23 02:00,613
114,원주,2022-04-23 03:00,587
114,원주,2022-04-23 04:00,481
114,원주,2022-04-23 05:00,412
114,원주,2022-04-23 06:00,393
114,원주,2022-04-23 07:00,451
114,원주,2022-04-23 08:00,420
114,원주,2022-04-23 09:00,482
114,원주,2022-04-23 10:00,581
114,원주,2022-04-23 11:00,760
114,원주,2022-04-23 12:00,918
114,원주,2022-04-23 13:00,1066
114,원주,2022-04-23 14:00,1119
114,원주,2022-04-23 15:00,1657
114,원주,2022-04-23 16:00,1491
114,원주,2022-04-23 17:00,1804
114,원주,2022-04-23 18:00,1984
114,원주,2022-04-23 19:00,1991
114,원주,2022-04-23 20:00,1922
114,원주,2022-04-23 21:00,2000
114,원주,2022-04-23 22:00,2000
114,원주,2022-04-23 23:00,1972
114,원주,2022-04-24 00:00,1956
114,원주,2022-04-24 01:00,1575
114,원주,2022-04-24 02:00,1632
114,원주,2022-04-24 03:00,1582
114,원주,2022-04-24 04:00,1689
114,원주,2022-04-24 05:00,1531
114,원주,2022-04-24 06:00,1855
114,원주,2022-04-24 07:00,1845
114,원주,2022-04-24 08:00,1538
114,원주,2022-04-24 09:00,1309
114,원주,2022-04-24 10:00,1140
114,원주,2022-04-24 11:00,832
114,원주,2022-04-24 12:00,1462
114,원주,2022-04-24 13:00,1575
114,원주,2022-04-24 14:00,1783
114,원주,2022-04-24 15:00,1725
114,원주,2022-04-24 16:00,1549
114,원주,2022-04-24 17:00,1907
114,원주,2022-04-24 18:00,1645
114,원주,2022-04-24 19:00,1789
114,원주,2022-04-24 20:00,1852
114,원주,2022-04-24 21:00,1929
114,원주,2022-04-24 22:00,1283
114,원주,2022-04-24 23:00,808
114,원주,2022-04-25 00:00,513
114,원주,2022-04-25 01:00,439
114,원주,2022-04-25 02:00,347
114,원주,2022-04-25 03:00,528
114,원주,2022-04-25 04:00,438
114,원주,2022-04-25 05:00,476
114,원주,2022-04-25 06:00,448
114,원주,2022-04-25 07:00,476
114,원주,2022-04-25 08:00,501
114,원주,2022-04-25 09:00,525
114,원주,2022-04-25 10:00,750
114,원주,2022-04-25 11:00,849
114,원주,2022-04-25 12:00,959
114,원주,2022-04-25 13:00,1051
114,원주,2022-04-25 14:00,1006
114,원주,2022-04-25 15:00,1319
114,원주,2022-04-25 16:00,1333
114,원주,2022-04-25 17:00,1271
114,원주,2022-04-25 18:00,1062
114,원주,2022-04-25 19:00,1021
114,원주,2022-04-25 20:00,1413
114,원주,2022-04-25 21:00,1116
114,원주,2022-04-25 22:00,1903
114,원주,2022-04-25 23:00,819
114,원주,2022-04-26 00:00,793
114,원주,2022-04-26 01:00,867
114,원주,2022-04-26 02:00,240
114,원주,2022-04-26 03:00,553
114,원주,2022-04-26 04:00,566
114,원주,2022-04-26 05:00,288
114,원주,2022-04-26 06:00,258
114,원주,2022-04-26 07:00,483
114,원주,2022-04-26 08:00,691
114,원주,2022-04-26 09:00,1981
114,원주,2022-04-26 10:00,2000
114,원주,2022-04-26 11:00,1939
114,원주,2022-04-26 12:00,2000
114,원주,2022-04-26 13:00,2000
114,원주,2022-04-26 14:00,1948
114,원주,2022-04-26 15:00,1965
114,원주,2022-04-26 16:00,2000
114,원주,2022-04-26 17:00,1746
114,원주,2022-04-26 18:00,791
114,원주,2022-04-26 19:00,1041
114,원주,2022-04-26 20:00,1238
114,원주,2022-04-26 21:00,1557
114,원주,2022-04-26 22:00,1818
114,원주,2022-04-26 23:00,1864
114,원주,2022-04-27 00:00,1921
114,원주,2022-04-27 01:00,1923
114,원주,2022-04-27 02:00,2000
114,원주,2022-04-27 03:00,1949
114,원주,2022-04-27 04:00,2000
114,원주,2022-04-27 05:00,2000
114,원주,2022-04-27 06:00,2000
114,원주,2022-04-27 07:00,2000
114,원주,2022-04-27 08:00,1999
114,원주,2022-04-27 09:00,1957
114,원주,2022-04-27 10:00,1898
114,원주,2022-04-27 11:00,1801
114,원주,2022-04-27 12:00,1803
114,원주,2022-04-27 13:00,1834
114,원주,2022-04-27 14:00,1942
114,원주,2022-04-27 15:00,1917
114,원주,2022-04-27 16:00,1783
114,원주,2022-04-27 17:00,1948
114,원주,2022-04-27 18:00,2000
114,원주,2022-04-27 19:00,1988
114,원주,2022-04-27 20:00,1796
114,원주,2022-04-27 21:00,1492
114,원주,2022-04-27 22:00,1616
114,원주,2022-04-27 23:00,1600
114,원주,2022-04-28 00:00,1686
114,원주,2022-04-28 01:00,1817
114,원주,2022-04-28 02:00,1891
114,원주,2022-04-28 03:00,1604
114,원주,2022-04-28 04:00,1878
114,원주,2022-04-28 05:00,1784
114,원주,2022-04-28 06:00,1715
114,원주,2022-04-28 07:00,1623
114,원주,2022-04-28 08:00,1683
114,원주,2022-04-28 09:00,1450
114,원주,2022-04-28 10:00,1585
114,원주,2022-04-28 11:00,1643
114,원주,2022-04-28 12:00,1736
114,원주,2022-04-28 13:00,1625
114,원주,2022-04-28 14:00,1747
114,원주,2022-04-28 15:00,1865
114,원주,2022-04-28 16:00,1874
114,원주,2022-04-28 17:00,1889
114,원주,2022-04-28 18:00,1830
114,원주,2022-04-28 19:00,2000
114,원주,2022-04-28 20:00,2000
114,원주,2022-04-28 21:00,2000
114,원주,2022-04-28 22:00,2000
114,원주,2022-04-28 23:00,2000
114,원주,2022-04-29 00:00,2000
114,원주,2022-04-29 01:00,1770
114,원주,2022-04-29 02:00,1131
114,원주,2022-04-29 03:00,763
114,원주,2022-04-29 04:00,765
114,원주,2022-04-29 05:00,445
114,원주,2022-04-29 06:00,1080
114,원주,2022-04-29 07:00,1581
114,원주,2022-04-29 08:00,1516
114,원주,2022-04-29 09:00,2000
114,원주,2022-04-29 10:00,2000
114,원주,2022-04-29 11:00,2000
114,원주,2022-04-29 12:00,2000
114,원주,2022-04-29 13:00,2000
114,원주,2022-04-29 14:00,2000
114,원주,2022-04-29 15:00,2000
114,원주,2022-04-29 16:00,2000
114,원주,2022-04-29 17:00,2000
114,원주,2022-04-29 18:00,2000
114,원주,2022-04-29 19:00,2000
114,원주,2022-04-29 20:00,2000
114,원주,2022-04-29 21:00,2000
114,원주,2022-04-29 22:00,2000
114,원주,2022-04-29 23:00,2000
114,원주,2022-04-30 00:00,2000
114,원주,2022-04-30 01:00,2000
114,원주,2022-04-30 02:00,2000
114,원주,2022-04-30 03:00,2000
114,원주,2022-04-30 04:00,2000
114,원주,2022-04-30 05:00,2000
114,원주,2022-04-30 06:00,2000
114,원주,2022-04-30 07:00,2000
114,원주,2022-04-30 08:00,2000
114,원주,2022-04-30 09:00,2000
114,원주,2022-04-30 10:00,2000
114,원주,2022-04-30 11:00,1968
114,원주,2022-04-30 12:00,1937
114,원주,2022-04-30 13:00,2000
114,원주,2022-04-30 14:00,1962
114,원주,2022-04-30 15:00,1932
114,원주,2022-04-30 16:00,2000
114,원주,2022-04-30 17:00,2000
114,원주,2022-04-30 18:00,1999
114,원주,2022-04-30 19:00,2000
114,원주,2022-04-30 20:00,2000
114,원주,2022-04-30 21:00,2000
114,원주,2022-04-30 22:00,2000
114,원주,2022-04-30 23:00,1962
115,울릉도,2022-04-01 00:00,2000
115,울릉도,2022-04-01 01:00,2000
115,울릉도,2022-04-01 02:00,2000
115,울릉도,2022-04-01 03:00,2000
115,울릉도,2022-04-01 04:00,2000
115,울릉도,2022-04-01 05:00,2000
115,울릉도,2022-04-01 06:00,2000
115,울릉도,2022-04-01 07:00,2000
115,울릉도,2022-04-01 08:00,2000
115,울릉도,2022-04-01 09:00,2000
115,울릉도,2022-04-01 10:00,2000
115,울릉도,2022-04-01 11:00,1200
115,울릉도,2022-04-01 12:00,2000
115,울릉도,2022-04-01 13:00,2000
115,울릉도,2022-04-01 14:00,2000
115,울릉도,2022-04-01 15:00,2000
115,울릉도,2022-04-01 16:00,2000
115,울릉도,2022-04-01 17:00,2000
115,울릉도,2022-04-01 18:00,2000
115,울릉도,2022-04-01 19:00,2000
115,울릉도,2022-04-01 20:00,2000
115,울릉도,2022-04-01 21:00,2000
115,울릉도,2022-04-01 22:00,2000
115,울릉도,2022-04-01 23:00,2000
115,울릉도,2022-04-02 00:00,2000
115,울릉도,2022-04-02 01:00,2000
115,울릉도,2022-04-02 02:00,2000
115,울릉도,2022-04-02 03:00,2000
115,울릉도,2022-04-02 04:00,2000
115,울릉도,2022-04-02 05:00,2000
115,울릉도,2022-04-02 06:00,1200
115,울릉도,2022-04-02 07:00,2000
115,울릉도,2022-04-02 08:00,2000
115,울릉도,2022-04-02 09:00,2000
115,울릉도,2022-04-02 10:00,2000
115,울릉도,2022-04-02 11:00,2000
115,울릉도,2022-04-02 12:00,2000
115,울릉도,2022-04-02 13:00,2000
115,울릉도,2022-04-02 14:00,2000
115,울릉도,2022-04-02 15:00,2000
115,울릉도,2022-04-02 16:00,2000
115,울릉도,2022-04-02 17:00,2000
115,울릉도,2022-04-02 18:00,2000
115,울릉도,2022-04-02 19:00,2000
115,울릉도,2022-04-02 20:00,2000
115,울릉도,2022-04-02 21:00,2000
115,울릉도,2022-04-02 22:00,2000
115,울릉도,2022-04-02 23:00,2000
115,울릉도,2022-04-03 00:00,2000
115,울릉도,2022-04-03 01:00,2000
115,울릉도,2022-04-03 02:00,2000
115,울릉도,2022-04-03 03:00,2000
115,울릉도,2022-04-03 04:00,2000
115,울릉도,2022-04-03 05:00,2000
115,울릉도,2022-04-03 06:00,2000
115,울릉도,2022-04-03 07:00,2000
115,울릉도,2022-04-03 08:00,2000
115,울릉도,2022-04-03 09:00,2000
115,울릉도,2022-04-03 10:00,2000
115,울릉도,2022-04-03 11:00,2000
115,울릉도,2022-04-03 12:00,2000
115,울릉도,2022-04-03 13:00,2000
115,울릉도,2022-04-03 14:00,2000
115,울릉도,2022-04-03 15:00,2000
115,울릉도,2022-04-03 16:00,2000
115,울릉도,2022-04-03 17:00,2000
115,울릉도,2022-04-03 18:00,2000
115,울릉도,2022-04-03 19:00,2000
115,울릉도,2022-04-03 20:00,2000
115,울릉도,2022-04-03 21:00,2000
115,울릉도,2022-04-03 22:00,2000
115,울릉도,2022-04-03 23:00,2000
115,울릉도,2022-04-04 00:00,2000
115,울릉도,2022-04-04 01:00,2000
115,울릉도,2022-04-04 02:00,2000
115,울릉도,2022-04-04 03:00,2000
115,울릉도,2022-04-04 04:00,2000
115,울릉도,2022-04-04 05:00,2000
115,울릉도,2022-04-04 06:00,2000
115,울릉도,2022-04-04 07:00,2000
115,울릉도,2022-04-04 08:00,2000
115,울릉도,2022-04-04 09:00,1942
115,울릉도,2022-04-04 10:00,2000
115,울릉도,2022-04-04 11:00,2000
115,울릉도,2022-04-04 12:00,2000
115,울릉도,2022-04-04 13:00,2000
115,울릉도,2022-04-04 14:00,1826
115,울릉도,2022-04-04 15:00,2000
115,울릉도,2022-04-04 16:00,2000
115,울릉도,2022-04-04 17:00,2000
115,울릉도,2022-04-04 18:00,2000
115,울릉도,2022-04-04 19:00,2000
115,울릉도,2022-04-04 20:00,2000
115,울릉도,2022-04-04 21:00,2000
115,울릉도,2022-04-04 22:00,2000
115,울릉도,2022-04-04 23:00,2000
115,울릉도,2022-04-05 00:00,2000
115,울릉도,2022-04-05 01:00,2000
115,울릉도,2022-04-05 02:00,2000
115,울릉도,2022-04-05 03:00,2000
115,울릉도,2022-04-05 04:00,1430
115,울릉도,2022-04-05 05:00,1060
115,울릉도,2022-04-05 06:00,1088
115,울릉도,2022-04-05 07:00,1475
115,울릉도,2022-04-05 08:00,1262
115,울릉도,2022-04-05 09:00,1430
115,울릉도,2022-04-05 10:00,2000
115,울릉도,2022-04-05 11:00,2000
115,울릉도,2022-04-05 12:00,1975
115,울릉도,2022-04-05 13:00,2000
115,울릉도,2022-04-05 14:00,2000
115,울릉도,2022-04-05 15:00,2000
115,울릉도,2022-04-05 16:00,2000
115,울릉도,2022-04-05 17:00,2000
115,울릉도,2022-04-05 18:00,2000
115,울릉도,2022-04-05 19:00,2000
115,울릉도,2022-04-05 20:00,1200
115,울릉도,2022-04-05 21:00,2000
115,울릉도,2022-04-05 22:00,2000
115,울릉도,2022-04-05 23:00,2000
115,울릉도,2022-04-06 00:00,2000
115,울릉도,2022-04-06 01:00,1717
115,울릉도,2022-04-06 02:00,1830
115,울릉도,2022-04-06 03:00,1841
115,울릉도,2022-04-06 04:00,1620
115,울릉도,2022-04-06 05:00,1152
115,울릉도,2022-04-06 06:00,1875
115,울릉도,2022-04-06 07:00,1987
115,울릉도,2022-04-06 08:00,2000
115,울릉도,2022-04-06 09:00,1890
115,울릉도,2022-04-06 10:00,1987
115,울릉도,2022-04-06 11:00,2000
115,울릉도,2022-04-06 12:00,2000
115,울릉도,2022-04-06 13:00,2000
115,울릉도,2022-04-06 14:00,2000
115,울릉도,2022-04-06 15:00,2000
115,울릉도,2022-04-06 16:00,2000
115,울릉도,2022-04-06 17:00,2000
115,울릉도,2022-04-06 18:00,2000
115,울릉도,2022-04-06 19:00,2000
115,울릉도,2022-04-06 20:00,2000
115,울릉도,2022-04-06 21:00,2000
115,울릉도,2022-04-06 22:00,1716
115,울릉도,2022-04-06 23:00,222
115,울릉도,2022-04-07 00:00,2000
115,울릉도,2022-04-07 01:00,1900
115,울릉도,2022-04-07 02:00,1579
115,울릉도,2022-04-07 03:00,1242
115,울릉도,2022-04-07 04:00,833
115,울릉도,2022-04-07 05:00,599
115,울릉도,2022-04-07 06:00,610
115,울릉도,2022-04-07 07:00,511
115,울릉도,2022-04-07 08:00,48
115,울릉도,2022-04-07 09:00,67
115,울릉도,2022-04-07 10:00,377
115,울릉도,2022-04-07 11:00,1987
115,울릉도,2022-04-07 12:00,2000
115,울릉도,2022-04-07 13:00,2000
115,울릉도,2022-04-07 14:00,2000
115,울릉도,2022-04-07 15:00,2000
115,울릉도,2022-04-07 16:00,2000
115,울릉도,2022-04-07 17:00,2000
115,울릉도,2022-04-07 18:00,2000
115,울릉도,2022-04-07 19:00,2000
115,울릉도,2022-04-07 20:00,2000
115,울릉도,2022-04-07 21:00,2000
115,울릉도,2022-04-07 22:00,2000
115,울릉도,2022-04-07 23:00,2000
115,울릉도,2022-04-08 00:00,2000
115,울릉도,2022-04-08 01:00,2000
115,울릉도,2022-04-08 02:00,2000
115,울릉도,2022-04-08 03:00,2000
115,울릉도,2022-04-08 04:00,2000
115,울릉도,2022-04-08 05:00,2000
115,울릉도,2022-04-08 06:00,2000
115,울릉도,2022-04-08 07:00,2000
115,울릉도,2022-04-08 08:00,2000
115,울릉도,2022-04-08 09:00,2000
115,울릉도,2022-04-08 10:00,2000
115,울릉도,2022-04-08 11:00,2000
115,울릉도,2022-04-08 12:00,2000
115,울릉도,2022-04-08 13:00,2000
115,울릉도,2022-04-08 14:00,2000
115,울릉도,2022-04-08 15:00,1600
115,울릉도,2022-04-08 16:00,2000
115,울릉도,2022-04-08 17:00,2000
115,울릉도,2022-04-08 18:00,2000
115,울릉도,2022-04-08 19:00,1887
115,울릉도,2022-04-08 20:00,1987
115,울릉도,2022-04-08 21:00,1819
115,울릉도,2022-04-08 22:00,1676
115,울릉도,2022-04-08 23:00,1686
115,울릉도,2022-04-09 00:00,1987
115,울릉도,2022-04-09 01:00,1987
115,울릉도,2022-04-09 02:00,2000
115,울릉도,2022-04-09 03:00,2000
115,울릉도,2022-04-09 04:00,2000
115,울릉도,2022-04-09 05:00,2000
115,울릉도,2022-04-09 06:00,2000
115,울릉도,2022-04-09 07:00,2000
115,울릉도,2022-04-09 08:00,2000
115,울릉도,2022-04-09 09:00,2000
115,울릉도,2022-04-09 10:00,1400
115,울릉도,2022-04-09 11:00,2000
115,울릉도,2022-04-09 12:00,2000
115,울릉도,2022-04-09 13:00,2000
115,울릉도,2022-04-09 14:00,2000
115,울릉도,2022-04-09 15:00,2000
115,울릉도,2022-04-09 16:00,2000
115,울릉도,2022-04-09 17:00,2000
115,울릉도,2022-04-09 18:00,2000
115,울릉도,2022-04-09 19:00,2000
115,울릉도,2022-04-09 20:00,2000
115,울릉도,2022-04-09 21:00,1987
115,울릉도,2022-04-09 22:00,2000
115,울릉도,2022-04-09 23:00,2000
115,울릉도,2022-04-10 00:00,2000
115,울릉도,2022-04-10 01:00,2000
115,울릉도,2022-04-10 02:00,2000
115,울릉도,2022-04-10 03:00,2000
115,울릉도,2022-04-10 04:00,2000
115,울릉도,2022-04-10 05:00,2000
115,울릉도,2022-04-10 06:00,2000
115,울릉도,2022-04-10 07:00,2000
115,울릉도,2022-04-10 08:00,2000
115,울릉도,2022-04-10 09:00,2000
115,울릉도,2022-04-10 10:00,2000
115,울릉도,2022-04-10 11:00,2000
115,울릉도,2022-04-10 12:00,2000
115,울릉도,2022-04-10 13:00,2000
115,울릉도,2022-04-10 14:00,2000
115,울릉도,2022-04-10 15:00,2000
115,울릉도,2022-04-10 16:00,2000
115,울릉도,2022-04-10 17:00,2000
115,울릉도,2022-04-10 18:00,2000
115,울릉도,2022-04-10 19:00,2000
115,울릉도,2022-04-10 20:00,1890
115,울릉도,2022-04-10 21:00,1843
115,울릉도,2022-04-10 22:00,1652
115,울릉도,2022-04-10 23:00,1247
115,울릉도,2022-04-11 00:00,1211
115,울릉도,2022-04-11 01:00,2000
115,울릉도,2022-04-11 02:00,1950
115,울릉도,2022-04-11 03:00,2000
115,울릉도,2022-04-11 04:00,2000
115,울릉도,2022-04-11 05:00,2000
115,울릉도,2022-04-11 06:00,1957
115,울릉도,2022-04-11 07:00,1725
115,울릉도,2022-04-11 08:00,2000
115,울릉도,2022-04-11 09:00,1688
115,울릉도,2022-04-11 10:00,1516
115,울릉도,2022-04-11 11:00,1442
115,울릉도,2022-04-11 12:00,1477
115,울릉도,2022-04-11 13:00,1844
115,울릉도,2022-04-11 14:00,1987
115,울릉도,2022-04-11 15:00,2000
115,울릉도,2022-04-11 16:00,2000
115,울릉도,2022-04-11 17:00,1987
115,울릉도,2022-04-11 18:00,2000
115,울릉도,2022-04-11 19:00,1912
115,울릉도,2022-04-11 20:00,1987
115,울릉도,2022-04-11 21:00,1866
115,울릉도,2022-04-11 22:00,2000
115,울릉도,2022-04-11 23:00,2000
115,울릉도,2022-04-12 00:00,1962
115,울릉도,2022-04-12 01:00,1900
115,울릉도,2022-04-12 02:00,1500
115,울릉도,2022-04-12 03:00,1283
115,울릉도,2022-04-12 04:00,1050
115,울릉도,2022-04-12 05:00,1405
115,울릉도,2022-04-12 06:00,1310
115,울릉도,2022-04-12 07:00,1987
115,울릉도,2022-04-12 08:00,1556
115,울릉도,2022-04-12 09:00,1596
115,울릉도,2022-04-12 10:00,1485
115,울릉도,2022-04-12 11:00,1539
115,울릉도,2022-04-12 12:00,1857
115,울릉도,2022-04-12 13:00,1776
115,울릉도,2022-04-12 14:00,1686
115,울릉도,2022-04-12 15:00,2000
115,울릉도,2022-04-12 16:00,1366
115,울릉도,2022-04-12 17:00,1962
115,울릉도,2022-04-12 18:00,1484
115,울릉도,2022-04-12 19:00,882
115,울릉도,2022-04-12 20:00,18
115,울릉도,2022-04-12 21:00,7
115,울릉도,2022-04-12 22:00,5
115,울릉도,2022-04-12 23:00,5
115,울릉도,2022-04-13 00:00,5
115,울릉도,2022-04-13 01:00,8
115,울릉도,2022-04-13 02:00,17
115,울릉도,2022-04-13 03:00,356
115,울릉도,2022-04-13 04:00,291
115,울릉도,2022-04-13 05:00,399
115,울릉도,2022-04-13 06:00,36
115,울릉도,2022-04-13 07:00,688
115,울릉도,2022-04-13 08:00,1156
115,울릉도,2022-04-13 09:00,2000
115,울릉도,2022-04-13 10:00,2000
115,울릉도,2022-04-13 11:00,2000
115,울릉도,2022-04-13 12:00,2000
115,울릉도,2022-04-13 13:00,2000
115,울릉도,2022-04-13 14:00,2000
115,울릉도,2022-04-13 15:00,2000
115,울릉도,2022-04-13 16:00,2000
115,울릉도,2022-04-13 17:00,2000
115,울릉도,2022-04-13 18:00,2000
115,울릉도,2022-04-13 19:00,1345
115,울릉도,2022-04-13 20:00,565
115,울릉도,2022-04-13 21:00,1232
115,울릉도,2022-04-13 22:00,1798
115,울릉도,2022-04-13 23:00,1579
115,울릉도,2022-04-14 00:00,1925
115,울릉도,2022-04-14 01:00,1879
115,울릉도,2022-04-14 02:00,1810
115,울릉도,2022-04-14 03:00,2000
115,울릉도,2022-04-14 04:00,1926
115,울릉도,2022-04-14 05:00,2000
115,울릉도,2022-04-14 06:00,2000
115,울릉도,2022-04-14 07:00,2000
115,울릉도,2022-04-14 08:00,2000
115,울릉도,2022-04-14 09:00,1938
115,울릉도,2022-04-14 10:00,2000
115,울릉도,2022-04-14 11:00,1776
115,울릉도,2022-04-14 12:00,1553
115,울릉도,2022-04-14 13:00,1613
115,울릉도,2022-04-14 14:00,1888
115,울릉도,2022-04-14 15:00,1900
115,울릉도,2022-04-14 16:00,2000
115,울릉도,2022-04-14 17:00,2000
115,울릉도,2022-04-14 18:00,2000
115,울릉도,2022-04-14 19:00,1746
115,울릉도,2022-04-14 20:00,2000
115,울릉도,2022-04-14 21:00,2000
115,울릉도,2022-04-14 22:00,2000
115,울릉도,2022-04-14 23:00,2000
115,울릉도,2022-04-15 00:00,2000
115,울릉도,2022-04-15 01:00,2000
115,울릉도,2022-04-15 02:00,2000
115,울릉도,2022-04-15 03:00,2000
115,울릉도,2022-04-15 04:00,2000
115,울릉도,2022-04-15 05:00,2000
115,울릉도,2022-04-15 06:00,2000
115,울릉도,2022-04-15 07:00,2000
115,울릉도,2022-04-15 08:00,2000
115,울릉도,2022-04-15 09:00,2000
115,울릉도,2022-04-15 10:00,2000
115,울릉도,2022-04-15 11:00,2000
115,울릉도,2022-04-15 12:00,2000
115,울릉도,2022-04-15 13:00,2000
115,울릉도,2022-04-15 14:00,2000
115,울릉도,2022-04-15 15:00,2000
115,울릉도,2022-04-15 16:00,2000
115,울릉도,2022-04-15 17:00,2000
115,울릉도,2022-04-15 18:00,2000
115,울릉도,2022-04-15 19:00,2000
115,울릉도,2022-04-15 20:00,2000
115,울릉도,2022-04-15 21:00,2000
115,울릉도,2022-04-15 22:00,2000
115,울릉도,2022-04-15 23:00,2000
115,울릉도,2022-04-16 00:00,2000
115,울릉도,2022-04-16 01:00,2000
115,울릉도,2022-04-16 02:00,2000
115,울릉도,2022-04-16 03:00,2000
115,울릉도,2022-04-16 04:00,2000
115,울릉도,2022-04-16 05:00,2000
115,울릉도,2022-04-16 06:00,2000
115,울릉도,2022-04-16 07:00,2000
115,울릉도,2022-04-16 08:00,2000
115,울릉도,2022-04-16 09:00,2000
115,울릉도,2022-04-16 10:00,2000
115,울릉도,2022-04-16 11:00,2000
115,울릉도,2022-04-16 12:00,2000
115,울릉도,2022-04-16 13:00,2000
115,울릉도,2022-04-16 14:00,2000
115,울릉도,2022-04-16 15:00,2000
115,울릉도,2022-04-16 16:00,2000
115,울릉도,2022-04-16 17:00,2000
115,울릉도,2022-04-16 18:00,2000
115,울릉도,2022-04-16 19:00,2000
115,울릉도,2022-04-16 20:00,2000
115,울릉도,2022-04-16 21:00,2000
115,울릉도,2022-04-16 22:00,2000
115,울릉도,2022-04-16 23:00,2000
115,울릉도,2022-04-17 00:00,1200
115,울릉도,2022-04-17 01:00,2000
115,울릉도,2022-04-17 02:00,2000
115,울릉도,2022-04-17 03:00,2000
115,울릉도,2022-04-17 04:00,1775
115,울릉도,2022-04-17 05:00,1852
115,울릉도,2022-04-17 06:00,2000
115,울릉도,2022-04-17 07:00,2000
115,울릉도,2022-04-17 08:00,2000
115,울릉도,2022-04-17 09:00,1658
115,울릉도,2022-04-17 10:00,2000
115,울릉도,2022-04-17 11:00,2000
115,울릉도,2022-04-17 12:00,2000
115,울릉도,2022-04-17 13:00,2000
115,울릉도,2022-04-17 14:00,2000
